step,epoch,total_loss,otp_head_loss,decoder_loss,lr,elapsed_s
1800,1,2.099336624145508,1.0941388607025146,1.0051976442337036,6.397428174258047e-05,608.1
1825,1,1.9136438369750977,1.0962493419647217,0.8173944354057312,6.278143764033603e-05,616.5
1850,1,1.9800056219100952,1.1359423398971558,0.8440632820129395,6.158075796217191e-05,624.9
1875,1,2.017289400100708,1.16559898853302,0.8516903519630432,6.03729787768339e-05,633.3
1900,1,1.9592119455337524,1.0538897514343262,0.9053221940994263,5.915884050537378e-05,641.8
1925,1,2.095160961151123,1.1908327341079712,0.9043282270431519,5.793908746723911e-05,650.2
1950,1,2.218073606491089,1.279044508934021,0.9390290975570679,5.6714467423972974e-05,658.6
1975,1,2.039638042449951,1.1392415761947632,0.9003965258598328,5.548573112080392e-05,666.9
2000,1,2.0525760650634766,1.1219565868377686,0.9306195974349976,5.4253631826406357e-05,675.3
2025,1,1.9543912410736084,1.098663568496704,0.8557277321815491,5.3018924871114305e-05,684.5
2050,1,1.931319236755371,1.1047614812850952,0.8265577554702759,5.178236718387103e-05,692.9
2075,1,1.9572501182556152,1.1334314346313477,0.8238186240196228,5.0544716828198825e-05,701.3
2100,1,1.9920333623886108,1.1365249156951904,0.8555084466934204,4.930673253747313e-05,709.6
2125,1,1.9896327257156372,1.1752288341522217,0.8144038915634155,4.806917324978608e-05,718.0
2150,1,1.9952216148376465,1.1052398681640625,0.8899816870689392,4.6832797642684475e-05,726.4
2175,1,1.9446570873260498,1.1597638130187988,0.784893274307251,4.55983636680676e-05,734.8
2200,1,1.980074405670166,1.1682310104370117,0.8118433952331543,4.436662808752968e-05,743.2
2225,1,2.0305862426757812,1.1576969623565674,0.8728893399238586,4.31383460084324e-05,751.6
2250,1,1.8879477977752686,1.09561288356781,0.7923349738121033,4.191427042099108e-05,760.1
2275,1,2.0122299194335938,1.154990315437317,0.8572394847869873,4.069515173665922e-05,768.6
2300,1,2.200188398361206,1.34184730052948,0.8583411574363708,3.94817373280935e-05,777.2
2325,1,1.908686637878418,1.0912621021270752,0.817424476146698,3.827477107098212e-05,785.7
2350,1,2.0165281295776367,1.2065174579620361,0.8100107312202454,3.707499288801657e-05,794.1
2375,1,2.1535799503326416,1.309812068939209,0.8437679409980774,3.588313829528698e-05,802.5
2400,1,1.9298412799835205,1.106167197227478,0.8236740827560425,3.46999379513788e-05,810.9
2425,1,2.0760960578918457,1.203946828842163,0.8721491694450378,3.352611720944745e-05,819.3
2450,1,1.9861619472503662,1.1682169437408447,0.8179450631141663,3.236239567254526e-05,827.7
2475,1,1.9325623512268066,1.1185013055801392,0.8140610456466675,3.1209486752473694e-05,836.2
2500,1,2.0703959465026855,1.2289448976516724,0.8414510488510132,3.0068097232430804e-05,844.6
2525,1,1.9726672172546387,1.1384977102279663,0.8341694474220276,2.8938926833722613e-05,853.0
2550,1,2.009314775466919,1.1628682613372803,0.8464465737342834,2.782266778680348e-05,861.4
2575,1,1.7645206451416016,1.0514273643493652,0.7130933403968811,2.6720004406908884e-05,869.8
2600,1,2.121619701385498,1.2443922758102417,0.8772274851799011,2.5631612674540373e-05,878.3
2625,1,1.8996858596801758,1.1450790166854858,0.7546067833900452,2.4558159821060294e-05,886.7
2650,1,1.9575963020324707,1.1673494577407837,0.7902467846870422,2.3500303919649923e-05,895.1
2675,1,1.917772650718689,1.1677883863449097,0.7499842643737793,2.2458693481882177e-05,903.5
2700,1,1.878000259399414,1.135776400566101,0.7422239184379578,2.1433967060155685e-05,911.9
2725,1,1.9642233848571777,1.206308126449585,0.7579153180122375,2.0426752856234667e-05,920.3
2750,1,2.0323541164398193,1.1602427959442139,0.8721112608909607,1.9437668336133808e-05,928.7
2775,1,1.9956140518188477,1.2303085327148438,0.7653055787086487,1.8467319851584954e-05,937.2
2800,1,1.8874882459640503,1.2072205543518066,0.6802676916122437,1.751630226831704e-05,945.6
2825,1,1.939136266708374,1.146340250968933,0.7927959561347961,1.658519860137774e-05,954.0
2850,1,1.9406921863555908,1.1351792812347412,0.8055129051208496,1.567457965771977e-05,962.5
2875,1,1.7022337913513184,1.0097391605377197,0.6924945712089539,1.4785003686271632e-05,971.1
2900,1,1.810713768005371,1.0364105701446533,0.774303138256073,1.3917016035706631e-05,979.6
2925,1,2.119987726211548,1.2302910089492798,0.8896967768669128,1.3071148820120643e-05,988.2
2950,1,1.9256935119628906,1.0997554063796997,0.8259381651878357,1.2247920592822898e-05,996.8
2975,1,1.9889578819274902,1.2144298553466797,0.7745280861854553,1.1447836028440472e-05,1005.4
3000,1,1.9091147184371948,1.1767241954803467,0.7323905229568481,1.067138561353072e-05,1013.9
3025,1,1.9316003322601318,1.0764907598495483,0.8551095724105835,9.919045345891782e-06,1023.2
3050,1,1.9299544095993042,1.122104525566101,0.8078498840332031,9.191276442755259e-06,1031.7
3075,1,1.8622736930847168,1.1410982608795166,0.7211754322052002,8.488525058040082e-06,1040.3
3100,1,1.9548671245574951,1.2040836811065674,0.7507834434509277,7.81122200884072e-06,1048.7
3125,1,1.9001643657684326,1.1106457710266113,0.7895185351371765,7.159782511317692e-06,1057.2
3150,1,1.9441502094268799,1.1715116500854492,0.7726386189460754,6.534605926151949e-06,1065.6
3175,1,1.847348928451538,1.1132831573486328,0.7340657114982605,5.936075513719552e-06,1074.0
3200,1,1.9238169193267822,1.1009492874145508,0.8228676319122314,5.3645581991363155e-06,1082.5
3225,1,1.9616419076919556,1.1943962574005127,0.7672456502914429,4.820404347316915e-06,1090.9
3250,1,1.7596474885940552,1.0732043981552124,0.6864430904388428,4.303947548185855e-06,1099.3
3275,1,1.8427250385284424,1.1212152242660522,0.7215097546577454,3.815504412172494e-06,1107.8
3300,1,1.9532318115234375,1.0874987840652466,0.8657330870628357,3.355374376115017e-06,1116.3
3325,1,1.7919771671295166,1.0777742862701416,0.7142029404640198,2.9238395196927283e-06,1124.7
3350,1,1.9558159112930298,1.1635432243347168,0.792272686958313,2.521164392498915e-06,1133.1
3375,1,2.1579761505126953,1.3216173648834229,0.8363587260246277,2.1475958518604956e-06,1141.5
3400,1,1.8448289632797241,1.1033015251159668,0.7415274381637573,1.8033629115037699e-06,1150.0
3425,1,1.8456156253814697,1.1142619848251343,0.7313537001609802,1.4886766011590448e-06,1158.4
3450,1,1.8216910362243652,1.0196670293807983,0.8020240068435669,1.203729837190265e-06,1166.9
3475,1,1.8504250049591064,1.1561144590377808,0.6943104863166809,9.48697304328916e-07,1175.3
3500,1,2.112236261367798,1.231801986694336,0.8804342150688171,7.237353485846865e-07,1183.7
3525,1,1.8979038000106812,1.1528468132019043,0.7450569868087769,5.289818813985992e-07,1192.2
3550,1,1.8354506492614746,1.1761934757232666,0.6592572331428528,3.6455629509730136e-07,1200.6
3575,1,1.8015518188476562,1.0411139726638794,0.7604378461837769,2.305593897003855e-07,1209.1
3600,1,1.9515190124511719,1.1318668127059937,0.8196521997451782,1.2707331112561393e-07,1217.5
3625,1,1.8213496208190918,1.0437616109848022,0.7775879502296448,5.416150082989124e-08,1226.0
3650,1,1.8707494735717773,1.1297247409820557,0.7410247325897217,1.1868656916919075e-08,1234.4
